content_id,name,rarity,element,role,path,cp_init,hp_init,atk_init,def_init,agl_init,crt_init,cp_max,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text
20656,仲夏秋牡丹,5星,水,,图鉴资料 / 水 / 仲夏秋牡丹,2186,2235,1017,806,745,864,,,,,,,对目标造成100（682）自动攻击伤害,造成387（2516）伤害，并为2名盟友（最低HP）回复382（814）HP，并赋予2名友军（优先：受到减益）减益无效（10秒后或是受到1次减益攻击后取消）,造成2541伤害，并为3名盟友（最低HP）回复964HP，并赋予3名友军（优先：受到减益）减益无效（20秒后或是受到1次减益攻击后取消）,造成660（3913）伤害，赋予2名队友（最高攻击力）skill量表充能+36.5（74.5）%和攻击力+25（55.4）%，及无敌（无视所有攻击和减益效果，16秒后或是受到1次攻击后消失），持续14秒,造成4013伤害，赋予3名队友（最高攻击力）skill量表充能+74.5%和攻击力+55.4%，及赋予2名盟友（最高攻击力）无敌（无视所有攻击和减益效果，16秒后或是受到2次攻击后消失），持续2回合,对随机3名敌人造成1733（6576）伤害，为2名盟友回复1432（1567）HP（优先：最低HP），2名盟友的skill量表充能速度+45%（优先：最高攻击力），持续20秒,对随机3名敌人造成6906伤害，3名盟友（优先：最低HP），回复1867HP，3名盟友（优先：最高攻击力）skill量表充能速度+60%，持续20秒,水属性盟友的skill量表充能量+20%
20654,白手伊索德,5星,水,,图鉴资料 / 水 / 白手伊索德,2185,2057,1041,881,776,923,15051,10506,5315,4140,3963,4713,对目标造成101（687）自动攻击伤害,对随机1名敌人造成387（2547）伤害，有60（82.8）%的几率造成冰冻（skill量表充能减少，持续伤害减益伤害增加），持续8秒。pvp中，1名敌人的skill量表-17（39.8）%,对随机2名敌人造成2572伤害，有87.8%的几率造成冰冻（skill量表充能减少，持续伤害减益伤害增加），持续10秒。pvp中，2名敌人的skill量表-40.8）%,对2名敌人（最高攻击力）造成645（3936）伤害，skill量表充能速度-20（42.8）%，造成水球【被攻击时造成300（1300）加成伤害，如果被攻击2次或经过10秒后，skill量表则会重置】，持续14秒。pvp中，对2名敌人（最高攻击力）造成skill量表爆发【重置skill量表，并skill量表比列，造成400（905）加成伤害】,对3名敌人（最高攻击力）造成4136伤害，skill量表充能速度-47.8%，造成水球（被攻击时造成1700加成伤害，如果被攻击2次或经过10秒后，skill量表则会重置），持续14秒。pvp中，对3名敌人（最高攻击力）造成skill量表爆发（重置skill量表，并skill量表比列，造成1005加成伤害）,提升点火等级LV8（DS）,对3名敌人（优先：回复型）造成7348伤害，有95%的几率造成冰冻（skill量表充能量减少，持续伤害减益伤害增加），持续16秒，及skill量表充能量-45%，持续16秒,火属性敌人的攻击力-15%（PVP中，追加-15%）
20652,诺爱儿,5星,火,,图鉴资料 / 水 / 诺爱儿,2203,1753,1334,659,718,784,,,,,,,对目标造成113自动攻击伤害,造成485伤害，获得技能量表充能速度+25%，持续12秒,对随机2名敌人造成x伤害，赋予自身SKILL量表充能速度+x%，持续2回合,对1名敌人造成729伤害的2连击，并造成400无视防御伤害（火属性优先），若自己拥有时间系增益时，对目标造成1100固定伤害,对1名敌人（优先火属性）造成x伤害的3连击，x无视防御伤害且对火属性敌人造成x加成伤害，如果自身有时间系增益则对目标造成x固定伤害,对全体敌人造成2284伤害，并对随机1名敌人造成500加成伤害,对全体敌人造成x伤害，并对随机2名敌人造成x固定伤害,水属性盟友的SKILL量表充能量+12%（在PVP中，自身SKILL量表充能量+8%）
20651,诚,5星,水,,图鉴资料 / 水 / 诚,2191,2203,904,1048,864,651,,,,,,,对目标造成96自动攻击伤害,造成335伤害，有70%的几率移除禁止回复中的2名队友的禁止回复减益，并为2名队友持续回复61HP（最低HP优先，每2秒1次），持续8秒,造成x伤害，有x%的概率移除禁止回复中的2名盟友的禁止回复减益，并为2名盟友（优先：最低HP）持续回复XHP（每2秒1次），持续8秒,造成511伤害，为2名队友持续回复352HP（最低HP队友优先），持续8秒，若有持续伤害减益的场合，追加80持续回复，持续14秒,造成x伤害，为3名盟友（优先：最低HP）持续回复XHP（每2秒1次，若有持续伤害减益的场合，追加持续回复XHP(每2秒1次），持续14秒。有X概率对具有持续伤害减益的盟友造成持续伤害减益无效,对随机2名敌人造成1535伤害，为3名队友持续回复230HP（每2秒1次，最低HP队友优先），持续16秒，且持续回复量+40%,对随机2名敌人造成X伤害，为3名盟友（优先：最低HP）持续回复XHP(每2秒1次），持续16秒，及全体盟友持续回复量+X,水属性盟友的持续回复量+15%（在PVP中，追加SKILL冷却时间-1秒）
20646,祈祷的钵里,5星,水,攻击型,图鉴资料 / 水 / 祈祷的钵里,2202,1753,1329,659,726,784,,,,,,,对目标造成113（746）自动攻击伤害,对目标造成482（3012）伤害，有70（95.6）%几率造成禁止回复（吸血、HP吸取除外），持续10秒,对2名随机敌人造成3042伤害，有95.6%几率造成禁止回复（吸血、HP吸取除外），持续14秒,对2名敌人（优先：有增益）造成566/125%（3985/172.2%）伤害，并且造成烙印【每4秒依目标增益数+1的比例造成50（195）持续伤害】，持续20秒。对防御型目标造成800（1905）无视防御伤害,对2名敌人（优先：有增益）造成4540/196.2%伤害的2连击，造成2205无视防御伤害，且造成烙印（每4秒依目标增益数+1的比例造成345持续伤害），持续20秒。,对随机4名敌人造成2232（8022）伤害，且如果目标有减益，则造成减益爆发（移除一个减益，并根据其效果种类造成伤害）,对随机4名敌人造成8682伤害，且如果目标有减益，则造成减益爆发（移除一个减益，并根据其效果种类造成伤害），并对有增益的敌人造成700加成伤害,水属性盟友的SS伤害+20%
20616,霞,5星,水,,图鉴资料 / 水 / 霞,2155,1734,1304,641,694,758,,,,,,,对目标造成112自动攻击伤害,造成473伤害，对中毒目标造成150加成伤害,造成000伤害的2连击，对中毒目标造成000加成伤害，暴击率+00%，持续2回合,对3名敌人造成818伤害，并造成500无视防御伤害（最高攻击力优先），造成暴击伤害时有60%的几率造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续4秒,对4名敌人造成000伤害，并造成000无视防御伤害（最高攻击力优先），并对中毒目标造成500额外伤害，并在造成暴击伤害时有60%的几率造成晕眩（受到攻击时晕眩1秒，5秒为上限），持续4秒,提升点火等级LV8（DS）,对随机4名敌人造成0000伤害，造成700加成伤害或获得回避率+40%，持续20秒，并造成中毒（每当目标行动时造成900伤害，且在受到伤害时造成额外伤害），持续2回合,水属性队友的攻击力+10%
20610,浣熊,5星,水,,图鉴资料 / 水 / 浣熊,2158,2444,788,1184,577,641,,,,,,,对目标造成91（635）自动攻击伤害,造成308伤害，获得屏障（在HP受影响前吸收+600伤害），持续10秒,造成2156伤害，获得屏障（在HP受影响前吸收+1604伤害），持续10秒,造成567伤害，获得回避率+25%和挑衅（有88%的几率发动），持续12秒,造成3585伤害，赋予自身回避率+65.6%和挑衅（有90%的几率发动），持续12秒。PVP中：自身防御力+51.6%,对随机2名敌人造成1445伤害，全体队友的回避率+50%，持续15秒,对随机2名敌人造成5511伤害，赋予全体盟友回避率+50%及屏障（在HP受影响前吸收+2500伤害），持续15秒,水属性盟友的防御力+15%
20577,恶毒的卡莉普索,5星,水,干扰型,图鉴资料 / 水 / 恶毒的卡莉普索,2214,1760,1336,667,726,788,,,,,,,对目标造成113自动攻击伤害,造成530伤害，对干扰型目标造成350加成伤害,对随机2名敌人造成X伤害，对干扰型目标造成1005加成伤害,对1名敌人造成805伤害3次（干扰型优先），对有中毒效果的目标造成500无视防御伤害，并在世界王战发动潮浪（伤害会依每一水属性队友增加700，最多10名队友）,对1名敌人造成4645伤害4次（干扰型优先），756加成伤害，对有中毒效果的目标造成880无视防御伤害，并在世界王战发动潮浪（伤害会依每一水属性队友增加3555加成伤害，最多10名队友）,对3名敌人造成2588伤害（最低HP优先）,对4名敌人造成9099伤害（最低HP优先）,人物评价：队长全体10%攻击，WB水刀，伤害爆炸！水队必上
20576,暗黑克星丽莎,5星,水,,图鉴资料 / 水 / 暗黑克星丽莎,2221,1760,1336,676,739,788,,,,,,,对目标造成113自动攻击伤害,造成476伤害3次，造成中毒（每当目标行动或受到伤害时造成100伤害），持续2回合,造成X伤害3次，造成中毒（每当目标行动或受到伤害时造成1077伤害），持续2回合,对3名敌人造成881伤害（最低HP优先）与500无视防御伤害，有66%几率赋予自己超载（除了大招，所有技能伤害+30%，增加技能冷却时间，减少技能充能速度），持续23秒,对4名敌人造成X伤害（最低HP优先）与1698无视防御伤害，有91.2%几率赋予自己超载（除了大招，所有技能伤害+30%，增加技能冷却时间，减少技能充能速度），持续2回合,对4名敌人造成2490伤害（最低HP优先），对有持续伤害减益的目标造成减益爆发（取消第一个减益，并造成与该效果相关的伤害）,对4名敌人造成X伤害（最低HP优先），对有持续伤害减益的目标造成减益爆发（取消第一个减益，并造成与该效果相关的伤害）,水属性队友的自动攻击伤害+50
20571,荣耀的米里娜,5星,水,,图鉴资料 / 水 / 荣耀的米里娜,2178,2224,1017,796,745,860,11359,5193,4065,3804,4392,,对目标造成100自动攻击伤害,造成385伤害，1名水属性队友（最高攻击力）的TS伤害+250，持续8秒,造成X伤害，1名水属性队友（最高攻击力）的TS伤害+55.3%，持续8秒,造成660伤害，赋予攻击力最高的3名水属性队友+1500攻击力，持续14秒，以及技能量表充能+30%，持续16秒,造成X伤害，赋予攻击力最高的5名水属性队友+50.4%攻击力，持续16秒，以及技能量表充能量+54.4%，持续16秒,对随机3名敌人造成1982伤害，3名队友（最高攻击力优先）弱点技能最终伤害+20%，持续18秒（在副本中，对随机3名敌人造成1982伤害，最多5名水属性队友的最终弱点技能伤害+30%，持续18秒）,对随机3名敌人造成X伤害，3名队友（最高攻击力优先）弱点技能最终伤害+30%，持续20秒（在副本中，最多5名水属性队友的最终弱点技能伤害+50%，持续20秒）,水属性队友的弱点最终伤害+8%（副本中追加+8%）
20570,公主初音,5星,水,,图鉴资料 / 水 / 公主初音,2150,2219,998,788,726,848,14877,11333,5097,4024,3708,4331,对目标造成99（678）自动攻击伤害,对目标造成368（2472）伤害，2名水属性队友的技能量表+13%（28.2%）（自身除外）,对目标造成2494伤害，2名水属性盟友的SKILL量表+36.2%（自身除外）,对目标造成603（3827）伤害，3名水属性队友的攻击力+1200（1808）和暴击率+30%（52.1%）（最高攻击力优先），持续16秒,造成3977伤害，名水属性盟友（优先最高攻击力）攻击力+50.4%及暴击率+67.1%，持续16秒,对随机3名敌人造成1713（6463）伤害，赋予最多5名水属性队友屏障（在HP受影响前吸收+2000点伤害），持续20秒，并为他们回复1224（1327）HP,对随机3名敌人造成6793伤害，赋予全体水属性盟友屏障（在HP受影响前吸收+2500点伤害），持续20秒，并回复1627HP,水属性盟友的SKILL量表充能速度+12%
20569,雪音,5星,水,,图鉴资料 / 水 / 雪音,2183,2200,892,1048,864,657,,,,,,,对目标造成95自动攻击伤害,造成331伤害，1名队友回复318HP（最低HP优先）,造成X伤害，为2名队友回复XHP（优先最低HP,造成507伤害，为3名队友回复989HP（最低HP优先），如果流血，则有75%几率为2名队友净化（将流血转为持续回复）,造成X伤害，为3名盟友回复XHP（优先最低HP），有X几率为3名流血中的盟友净化（将流血转为持续回复）,对随机2个目标造成1528伤害，5名队友（最低HP优先）回复1259HP，5名队友如果流血，则有90%几率的净化（将流血转为持续回复）,对随机2名敌人造成X伤害，为5名盟友回复XHP（优先最低HP），有95%几率为5名盟友净化（将刘旭转为持续回复）,全体盟友的最大HP+1500（副本追加1500）
20568,初音,5星,水,,图鉴资料 / 水 / 初音,2153,2209,1003,784,734,852,,,,,,,对目标造成100自动攻击伤害,造成369伤害，3名水属性队友的回复量（持续回复，回复）+30%，持续10秒,造成X伤害，5名水属性盟友的回复量（持续恢复，回复）+X%，持续2回合,对敌人造成605伤害，并赋予3名队友攻击力+1200（最高攻击力优先），持续16秒，并有70%的几率赋予最多5名水属性队友支援（弱点技能伤害+15%，依目前增益数量的比列增加攻击力），持续14秒,对敌人造成X伤害，并赋予3名盟友攻击力+X%（优先最高攻击力），持续16秒，并有X的概率赋予最多5名水属性盟友支援（弱点SKILL伤害+15%，依目前增益数量的比列增加攻击力），持续14秒,对随机2名敌人造成1719伤害，最多5名水属性队友的大招伤害+50%，且1名队友的大招量表+300，持续33秒,对随机3名敌人造成X伤害，最多5名水属性队友的DS伤害+X，持续3回合，且盟友的DRIVE量表+400,水属性盟友的TS最终伤害+15%（副本中追加10%）
