id,idx,name,name_ocr,wiki_name,wiki_id,rarity,element,role,avatar_file,cp,hp,atk,def_,agl,crt,hp_init,atk_init,def_init,agl_init,crt_init,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text,cv,source,avatar_source
M3-042,42,守护的传奇,守护的傅奇,守护的传奇,,3星,暗,,icons/F3_042.png,799,246,267,,,,246,267,,,,,,,,,,,,,,,,,国立幸,memorial,catalog
M3-043,43,天真的弗蕾亚,,天真的弗蕾亚,169369,3星,水,,avatars/169369.png,,,,,,,,,,,,,,,,,,,,,,,,,小泽亚李,memorial,catalog
M3-044,44,觉醒的辛西亚,,觉醒的辛西亚,169370,3星,暗,辅助型,avatars/169370.png,800,784,301,,,,784,301,,,,,,,,,,,,,,,,,原遥,memorial,catalog
M3-045,45,奉仕的迪诺,,奉仕的迪诺,169373,3星,水,治疗型,avatars/169373.png,,,,,,,,,,,,,,,,,,,,,,,,,椿木达,memorial,catalog
M3-046,46,冷酷的冰龙,,冷酷的冰龙,169412,3星,水,防御型,avatars/169412.png,797,862,276,417,201,225,862,276,417,201,225,,,,,,,,,封目标造成122伤害1次,,,,,佐勺木羲人,memorial,catalog
M3-047,47,愤怒的炎龙,,愤怒的炎龙,169414,3星,火,,avatars/169414.png,,,,,,,,,,,,,,,,,,,,封目标造成122伤害1次,,,,,佐勺木羲人,memorial,catalog
M3-048,48,卑微的仙女琉刻,,卑微的仙女琉刻,169289,3星,光,辅助型,avatars/169289.png,797,781,259,301,,,781,259,301,,,,,,,,,,,,,,,,庄子裕衣,memorial,catalog
M3-049,49,调味的高嘉,,调味的高嘉,169352,3星,水,,avatars/169352.png,,,,,,,,,,,,,,,,,,,,,,,,,水上帅力,memorial,catalog
M3-050,50,修复的卜塔,,修复的卜塔,169357,3星,木,辅助型,avatars/169357.png,790,780,349,295,,,780,349,295,,,,,,,,,,,,,,,,清水俊彦,memorial,catalog
M3-051,51,泛用型锁链杀手,泛用型锁键毅手,,,3星,暗,,icons/F3_051.png,,,,,,,,,,,,,,,,,,,,,,,,,小山刚志,memorial,catalog
M3-052,52,灼热的派罗,,灼热的派罗,169335,3星,火,,avatars/169335.png,792,609,457,222,240,265,609,457,222,240,265,,,,,,,,,,,,,,内田雄马,memorial,catalog
M3-053,53,奔跑的塞莎特,,奔跑的塞莎特,169299,3星,火,,avatars/169299.png,,,,,,,,,,,,,,,,,,,,,,,,,永惠由彩,memorial,catalog
M3-054,54,海市蜃楼魔甘娜,,海市蜃楼魔甘娜,169304,3星,光,辅助型,avatars/169304.png,788,778,349,273,249,294,778,349,273,249,294,,,,,,,,,,,,,,依田菜津,memorial,catalog
M3-055,55,破坏的卡利宇迦,,破坏的卡利宇迦,169404,3星,光,,avatars/169404.png,,,,,,,,,,,,,,,,,,,,,,,,,伊原辰,memorial,catalog
M3-056,56,疯狂兔兔阿姆斯,,疯狂兔兔阿姆斯,169413,3星,光,防御型,avatars/169413.png,178,855,268,405,192,214,855,268,405,192,214,,,,,,,,,,,,,,笠田贵之,memorial,catalog
M3-057,57,名将吉妮丝,,名将吉妮丝,169343,3星,暗,,avatars/169343.png,,,,,,,,,,,,,,,,,,,,,,,,,西堂结友,memorial,catalog
M3-058,58,你的萨耳玛西斯,,你的萨耳玛西斯,169345,3星,光,治疗型,avatars/169345.png,780,289,214,,,,289,214,,,,,,,,,,,,,,,,,八岛±55,memorial,catalog
M3-059,59,求道者以利亚,,求道者以利亚,169347,3星,暗,,avatars/169347.png,,,,,,,,,,,,,,,,,,,,,,,,,稻村透,memorial,catalog
M3-060,60,绿头盔巴祖卡,,绿头盔巴祖卡,169395,3星,火,,avatars/169395.png,173,234,253,,,,234,253,,,,,,,,,,,,,,,,,余原孝太朗,memorial,catalog
M3-061,61,狂言的比利特,,狂言的比利特,169360,3星,光,治疗型,avatars/169360.png,,,,,,,,,,,,,,,,,,,,,,,,,高梨谦吾,memorial,catalog
M3-062,62,沙漠的巴西利斯克,,沙漠的巴西利斯克,169398,3星,木,防御型,avatars/169398.png,777,853,267,405,193,214,853,267,405,193,214,,,,,,,,,,,,,,海和希,memorial,catalog
M3-063,63,怠惰的缪妮摩西妮,,怠惰的缪妮摩西妮,169364,3星,火,,avatars/169364.png,,,,,,,,,,,,,,,,,,,,,,,,,易美琴,memorial,catalog
M3-064,64,燃烧的菲尼克斯,,燃烧的菲尼克斯,169334,3星,火,防御型,avatars/169334.png,776,853,267,405,192,208,853,267,405,192,208,,,,,,,,,,,,,,谷口淳志,memorial,catalog
M3-065,65,邻居处容,粼居虚容,邻居处容,,3星,光,,,,,,,,,,,,,,,,,,,,,,,,,,,一宫朔,memorial,catalog
M3-066,66,噩梦曼提,,噩梦曼提,169379,3星,木,,avatars/169379.png,232,253,,,,,253,,,,,,,,,,,,,,,,,,天崎混平,memorial,catalog
M3-067,67,球鞋斗土,,球鞋斗土,169411,3星,火,,avatars/169411.png,,,,,,,,,,,,,,,,,,,,,,,,,上田二,memorial,catalog
M3-068,68,声音传讯者,,声音传讯者,169406,3星,暗,治疗型,avatars/169406.png,782,765,303,355,289,217,765,303,355,289,217,,,,,,,,,,,,,,清家光亮,memorial,catalog
M3-069,69,束领结的侍者,,束领结的侍者,169387,3星,木,,avatars/169387.png,,,,,,,,,,,,,,,,,,,,,,,,,平山龙,memorial,catalog
M3-070,70,毒药安瓿,,毒药安瓿,169392,3星,木,治疗型,avatars/169392.png,767,759,294,349,283,207,759,294,349,283,207,,,,,,,,,,,,,,棚田离子,memorial,catalog
M3-071,71,黑羽的暗隆,,黑羽的暗隆,169389,3星,暗,,avatars/169389.png,,,,,,,,,,,,,,,,,,,,,,,,,见祥子,memorial,catalog
M3-072,72,光羽的光隆,,光羽的光隆,169391,3星,光,防御型,avatars/169391.png,750,840,253,393,178,199,840,253,393,178,199,,,,,,,,,,,,,,伊东雅乃,memorial,catalog
M3-073,73,绿羽的草隆,缘羽的草隆,绿羽的草隆,,3星,木,,icons/F3_061.png,,,,,,,,,,,,,,,,,,,,,,,,,久保山理沙,memorial,catalog
M3-074,74,红羽的火隆,,红羽的火隆,169396,3星,火,防御型,avatars/169396.png,753,841,256,393,178,201,841,256,393,178,201,,,,,,,,,,,,,,清友初音,memorial,catalog
M3-075,75,水羽的波隆,,水羽的波隆,169399,3星,水,,avatars/169399.png,,,,,,,,,,,,,,,,,,,,,,,,,椰友莉花,memorial,catalog
M3-076,76,热血的封箱者,,热血的封箱者,169403,3星,光,,avatars/169403.png,178,234,259,,,,234,259,,,,,,,,,,,,,,,,,贵家枫,memorial,catalog
M3-077,77,惊人的宝箱怪,,惊人的宝箱怪,169408,3星,火,,avatars/169408.png,,,,,,,,,,,,,,,,,,,,,,,,,高桥萝菜,memorial,catalog
M3-078,78,DJ赫兹,,DJ赫兹,169381,3星,水,辅助型,avatars/169381.png,737,753,322,246,228,270,753,322,246,228,270,,,,,,,,,,,,,,管谷拓弥,memorial,destinychild
M3-079,79,紫色的复仇女孩,,紫色的复仇女孩,169402,3星,暗,,avatars/169402.png,,,,,,,,,,,,,,,,,,,,,,,,,津曲瑞穗,memorial,catalog
M3-080,80,嗡嗡的噪音,,嗡嗡的噪音,169384,3星,光,干扰型,avatars/169384.png,745,693,336,253,240,295,693,336,253,240,295,,,,,,,,,,,,,,梅村里奈,memorial,catalog
M3-081,81,发光的复仇女孩,,发光的复仇女孩,169405,3星,光,,avatars/169405.png,,,,,,,,,,,,,,,,,,,,,,,,,津曲瑞穗,memorial,catalog
M3-082,82,绿色的复仇女孩,缘色的复仇女孩,绿色的复仇女孩,169407,3星,木,干扰型,avatars/169407.png,781,,,,,,,,,,,,,,,,,,,,,,,,津曲瑞穗,memorial,catalog
M3-083,83,红色的复仇女孩,,红色的复仇女孩,169410,3星,火,,avatars/169410.png,,,,,,,,,,,,,,,,,,,,,,,,,津曲瑞穗,memorial,catalog
M3-084,84,蓝色的复仇女孩,,蓝色的复仇女孩,169380,3星,水,干扰型,avatars/169380.png,782,709,357,270,,,709,357,270,,,,,,,,,,,,,,,,津曲瑞穗,memorial,catalog
M3-085,85,暗黑的看守者,,暗黑的看守者,169383,3星,暗,,avatars/169383.png,,,,,,,,,,,,,,,,,,,,,,,,,村上裕,memorial,catalog
M3-086,86,光明的看守者,,光明的看守者,169386,3星,光,防御型,avatars/169386.png,170,847,265,402,186,208,847,265,402,186,208,,,,,,,,,,,,,,村上裕哉,memorial,catalog
M3-087,87,绿色的看守者,缘色的看守者,绿色的看守者,169388,3星,木,,avatars/169388.png,,,,,,,,,,,,,,,,,,,,,,,,,村上裕哉,memorial,catalog
M3-088,88,红色的看守者,,红色的看守者,169390,3星,火,防御型,avatars/169390.png,170,847,265,403,186,208,847,265,403,186,208,,,,,,,,,,,,,,村上裕哉,memorial,catalog
M3-089,89,蓝色的看守者,,蓝色的看守者,169394,3星,水,,avatars/169394.png,,,,,,,,,,,,,,,,,,,,,,,,,村上裕哉,memorial,catalog
M3-090,90,孤独的花束,孤蜀的花束,,,3星,光,干扰型,icons/F3_078.png,755,343,256,244,300,,343,256,244,300,,,,,,,,,,,,,,,海老原美结,memorial,catalog
M3-091,91,声音传讯者,声音傅训者,声音传讯者,,3星,暗,,icons/F3_079.png,,,,,,,,,,,,,,,,,,,,,,,,,LILI力,memorial,catalog
M3-092,92,四分五裂泰迪,,四分五裂泰迪,169409,3星,光,防御型,avatars/169409.png,765,847,399,186,207,,847,399,186,207,,,,,,,,,,,,,,,前田悠登,memorial,catalog
M3-093,93,小进化噗比,,,,3星,,,icons/F3_081.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M3-094,94,小紫噗比,,,,3星,,,icons/F3_082.png,729,685,328,244,234,286,685,328,244,234,286,,,,,,,,,,,,,,,memorial,catalog
M3-095,95,小黄噗比,,,,3星,,,icons/F3_083.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M3-096,96,小绿噗比,小缘噗比,,,3星,木,,icons/F3_084.png,729,685,328,244,234,286,685,328,244,234,286,,,,,,,,,,,,,,,memorial,catalog
M3-097,97,小红噗比,,,,3星,,治疗型,icons/F3_085.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M3-098,98,小蓝噗比,,,,3星,水,,icons/F3_086.png,729,685,330,241,232,288,685,330,241,232,288,,,,,,,,,,,,,,,memorial,catalog
M2-000,0,黑色的啪布,,,,2星,暗,治疗型,icons/F2_000.png,524,488,195,228,187,141,488,195,228,187,141,,,,,,,,,,,,,,,memorial,catalog
M2-001,1,黄色的啪布,,,,2星,光,治疗型,icons/F2_001.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-002,2,绿色的啪布,缘色的啪布,,,2星,木,治疗型,icons/F2_002.png,524,488,195,228,187,140,488,195,228,187,140,,,,,,,,,,,,,,,memorial,catalog
M2-003,3,红色的啪布,,,,2星,火,治疗型,icons/F2_003.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-004,4,蓝色的啪布,,,,2星,水,治疗型,icons/F2_004.png,525,487,196,228,188,141,487,196,228,188,141,,,,,,,,,,,,,,,memorial,catalog
M2-005,5,混沌的皮克希,,,,2星,暗,,icons/F2_005.png,,,,,,,,,,,,,,,,,,,,,,,,,桥本树里,memorial,catalog
M2-006,6,光之皮克希,,,,2星,光,,icons/F2_006.png,520,384,288,,,,384,288,,,,,,,,,,,,,,,,,桥本树里,memorial,catalog
M2-007,7,嫩叶的皮克希,,,,2星,木,,icons/F2_007.png,,,,,,,,,,,,,,,,,,,,,,,,,本树里,memorial,catalog
M2-008,8,想像的皮克希,,,,2星,火,,icons/F2_008.png,519,384,288,,,,384,288,,,,,,,,,,,,,,,,封5名散人（随机）造成517伤害1次 || 啄长增益,桥本树里,memorial,catalog
M2-009,9,沉默的皮克希,,,,2星,水,,icons/F2_009.png,,,,,,,,,,,,,,,,,,,,,,,,,桥本树里,memorial,catalog
M2-010,10,太阳的沙狐,,,,2星,光,,icons/F2_010.png,508,377,283,,,,377,283,,,,,,,,,,,,,,,,,,memorial,catalog
M2-011,11,族小魔怪,,,,2星,木,,icons/F2_011.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-012,12,自由的小狗,,,,2星,水,防御型,icons/F2_012.png,115,130,,,,,130,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-013,13,天子13·水,,,,2星,水,,icons/F2_013.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-014,14,沉默的阿克缇翁,,,,2星,木,防御型,icons/F2_014.png,105,115,127,,,,115,127,,,,,,,,,,,,,,,,,,memorial,catalog
M2-015,15,挑者汪,,,,2星,火,,icons/F2_015.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-016,16,喧大耳王,,,,2星,暗,治疗型,icons/F2_016.png,498,475,127,,,,475,127,,,,,,,,,,,,,,,,,,memorial,catalog
M2-017,17,肥胖的冰蝠,,,,2星,水,,icons/F2_017.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-018,18,肥胖的火蝙蝠,,,,2星,火,,icons/F2_018.png,501,374,,,,,374,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-019,19,古代的金整,,,,2星,火,,icons/F2_019.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-020,20,漂流的达贡,,,,2星,火,辅助型,icons/F2_020.png,493,481,174,,,,481,174,,,,,,,,,,,,,,,,,,memorial,catalog
M2-021,21,G猫模型,,,,2星,暗,,icons/F2_021.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-022,22,神秘的蛋,,,,2星,水,辅助型,icons/F2_022.png,492,478,172,,,,478,172,,,,,,,,,,,,,,,,,,memorial,catalog
M2-023,23,胡蘸布娃娃,,,,2星,火,,icons/F2_023.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-024,24,暗隆,,,,2星,暗,,icons/F2_024.png,487,367,273,149,,,367,273,149,,,,,,,,,,,,,,,,,memorial,catalog
M2-025,25,光隆,,,,2星,光,,icons/F2_025.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-026,26,绿羽的草隆,,绿羽的草隆,169393,2星,木,,avatars/169393.png,487,366,273,122,133,148,366,273,122,133,148,,,,,,,,,,,,,,,memorial,catalog
M2-027,27,火隆,,,,2星,火,,icons/F2_027.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-028,28,水隆,,,,2星,水,,icons/F2_028.png,486,366,270,148,,,366,270,148,,,,,,,,,,,,,,,,,memorial,catalog
M2-029,29,紫光的球,,,,2星,暗,,icons/F2_029.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-030,30,发光的球,,,,2星,光,辅助型,icons/F2_030.png,483,475,202,153,167,,475,202,153,167,,,,,,,,,,,,,,,,memorial,catalog
M2-031,31,绿球,缘球,,,2星,木,,icons/F2_031.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-032,32,红光的球,,,,2星,火,辅助型,icons/F2_032.png,489,477,205,170,,,477,205,170,,,,,,,,,,,,,,,,,memorial,catalog
M2-033,33,蓝光的球,,,,2星,水,,icons/F2_033.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-034,34,有毒的方块,,,,2星,暗,干扰型,icons/F2_034.png,496,440,187,,,,440,187,,,,,,,,,,,,,,,,,,memorial,catalog
M2-035,35,甜蜜的方块,,,,2星,光,,icons/F2_035.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-036,36,治瘾的方块,,,,2星,木,干扰型,icons/F2_036.png,496,442,188,,,,442,188,,,,,,,,,,,,,,,,,,memorial,catalog
M2-037,37,包的方块,,,,2星,火,,icons/F2_037.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-038,38,邪恶的方块,,,,2星,水,干扰型,icons/F2_038.png,496,188,,,,,188,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-039,39,束缚的暗黑伽锁,束的暗黑伽锁,,,2星,暗,,icons/F2_039.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-040,40,束缚的光伽锁,束的光伽锁,,,2星,光,防御型,icons/F2_040.png,500,535,161,250,115,128,535,161,250,115,128,,,,,,,,,,,,,,,memorial,catalog
M2-041,41,束缚的伽锁,束的伽锁,,,2星,木,,icons/F2_041.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-042,42,束缚的红伽锁,束的红伽锁,,,2星,火,防御型,icons/F2_042.png,499,534,161,250,115,127,534,161,250,115,127,,,,,,,,,,,,,,,memorial,catalog
M2-043,43,束缚的蓝伽锁,,,,2星,水,,icons/F2_043.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-044,44,背面的兔兔,,,,2星,光,防御型,icons/F2_044.png,491,530,156,247,110,123,530,156,247,110,123,,,,,,,,,,,,,,,memorial,catalog
M2-045,45,沈的树精,,,,2星,木,,icons/F2_045.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-046,46,正义的根,正羲的根·木,,,2星,木,,icons/F2_046.png,489,367,273,149,,,367,273,149,,,,,,,,,,,,,,,,,memorial,catalog
M2-047,47,小进化噗噗,,,,2星,暗,,icons/F2_047.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-048,48,小紫噗噗,,,,2星,,,icons/F2_048.png,472,427,202,149,176,,427,202,149,176,,,,,,,,,,,,,,,,memorial,catalog
M2-049,49,小黄噗噗,,,,2星,,,icons/F2_049.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-050,50,小绿噗噗,小缘噗噗,,,2星,木,,icons/F2_050.png,472,429,202,149,,,429,202,149,,,,,,,,,,,,,,,,,memorial,catalog
M2-051,51,小红红噗噗,,,,2星,,,icons/F2_051.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M2-052,52,小蓝噗噗,,,,2星,水,,icons/F2_052.png,472,429,202,,,,429,202,,,,,,,,,,,,,,,,,,memorial,catalog
M1-000,0,星影灵牛,,,,1星,暗,防御型,icons/F1_000.png,385,113,178,88,,,113,178,88,,,,,,,,,,,,,,,,,memorial,catalog
M1-001,1,微光灵牛,,,,1星,光,,icons/F1_001.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-002,2,嫩芽灵牛,,,,1星,木,防御型,icons/F1_002.png,385,112,177,87,,,112,177,87,,,,,,,,,,,,,,,,,memorial,catalog
M1-003,3,星火灵牛,,,,1星,火,,icons/F1_003.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-004,4,水滴灵牛,,,,1星,水,防御型,icons/F1_004.png,385,178,87,,,,178,87,,,,,,,,,,,,,,,,,,memorial,catalog
M1-005,5,持刀的戟士,,,,1星,暗,,icons/F1_005.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-006,6,持刀的暗影,,,,1星,光,,icons/F1_006.png,696,268,197,86,107,,268,197,86,107,,,,,,,,,,,,,,,,memorial,catalog
M1-007,7,持刀的屠毅者,,,,1星,木,,icons/F1_007.png,,,,,,,,,,,,,,,,,,,,,,R || 草原的戟士,,,,memorial,catalog
M1-008,8,持刀的忍者,,,,1星,火,,icons/F1_008.png,69,267,197,87,86,107,267,197,87,86,107,,,,,,,,,,,,,,,memorial,catalog
M1-009,9,持刀的暗毅者,,,,1星,水,,icons/F1_009.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-010,10,葡萄口味注射器,,,,1星,暗,治疗型,icons/F1_010.png,65,338,122,147,118,82,338,122,147,118,82,,,,,,,,,,,,,,,memorial,catalog
M1-011,11,果口味注射器,,,,1星,光,治疗型,icons/F1_011.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-012,12,薄荷口味注射器,,,,1星,木,治疗型,icons/F1_012.png,65,338,122,147,83,,338,122,147,83,,,,,,,,,,,,,,,,memorial,catalog
M1-013,13,草莓口味注射器,,,,1星,火,治疗型,icons/F1_013.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-014,14,汽水口味注射器,,,,1星,水,治疗型,icons/F1_014.png,65,337,122,148,82,,337,122,148,82,,,,,,,,,,,,,,,,memorial,catalog
M1-015,15,小猪芙咕利,,,,1星,暗,,icons/F1_015.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-016,16,小猪扣咕利,,,,1星,光,,icons/F1_016.png,108,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-017,17,小猪噗咕利,,,,1星,木,,icons/F1_017.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-018,18,小猪奇克利,,,,1星,火,,icons/F1_018.png,108,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-019,19,小猪咪咕利,,,,1星,水,,icons/F1_019.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-020,20,紫水晶色的蛹,,,,1星,暗,干扰型,icons/F1_020.png,856,126,,,,,126,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-021,21,黄水晶色的蛹,,,,1星,光,,icons/F1_021.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-022,22,绿宝石色的蛹,缘宝石色的蛹,,,1星,木,干扰型,icons/F1_022.png,107,101,126,,,,101,126,,,,,,,,,,,,,,,,,,memorial,catalog
M1-023,23,红红宝石色的蛹,,,,1星,火,,icons/F1_023.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-024,24,蓝宝石色的蛹,,,,1星,水,干扰型,icons/F1_024.png,102,126,,,,,126,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-025,25,漆黑的福多,,,,1星,暗,,icons/F1_025.png,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,catalog
M1-026,26,发光的福多,,,,1星,光,辅助型,icons/F1_026.png,364,120,,,,,120,,,,,,,,,,,,,,,,,,,memorial,catalog
